2.|113|2531|200.|other
2.|113|2533|144.|infection
2.|113|2535|162.|other
2.|113|2536|144.|infection
2.|113|2537|192.|other
2.|113|2539|144.|other
2.|113|2545|148.|other
2.|113|2546|165.|other
2.|113|2548|144.|other
2.|113|2551|144.|other
2.|113|2554|195.|other
2.|113|2558|144.|other
2.|113|2559|183.|infection
2.|113|2560|101.|infection
2.|113|2567|144.|other
2.|113|2568|101.|other
2.|113|2569|165.|other
2.|113|2572|144.|other
2.|113|2573|235.|other
2.|113|2574|183.|other
2.|113|2575|144.|other
2.|113|2576|165.|other
2.|113|2577|180.|other
2.|113|2578|33.|other
2.|113|2579|162.|other
2.|113|2580|144.|other
2.|113|2581|100.|other
2.|113|2582|144.|other
2.|113|2583|144.|other
2.|113|2584|144.|other
2.|113|2586|180.|other
2.|113|2588|33.|other
2.|113|2589|144.|other
2.|113|2591|165.|other
2.|113|2595|144.|other
2.|113|2598|148.|other
2.|113|2601|144.|other
2.|113|2611|144.|other
2.|108|1409|147.|other
2.|113|2621|144.|other
2.|113|2624|144.|other
2.|113|2628|165.|other
2.|113|2631|148.|other
2.|113|2644|144.|other
2.|113|2653|148.|other
4.|121|54277|47.|other
4.|121|54278|169.|other
2.|113|2662|150.|other
2.|113|2666|27.|other
2.|113|2667|21.|other
2.|113|2685|107.|other
2.|113|2686|199.|other
2.|113|2689|107.|other
2.|109|4245|162.|other
2.|109|4247|31.|other
2.|113|2698|45.|other
45.|101|80|2.|other
2.|113|2701|199.|other
2.|113|2708|220.|other
2.|113|2710|183.|other
2.|112|1735|87.|other
2.|112|1737|236.|other
2.|112|1738|195.|other
2.|112|1739|39.|other
2.|112|1742|87.|other
2.|112|1743|170.|other
2.|112|1744|195.|other
87.|75|443|2.|other
2.|112|1745|33.|other
2.|112|1748|236.|other
2.|112|1749|195.|other
1.|105|55407|61.|other
2.|112|1751|33.|other
1.|105|55409|150.|other
1.|105|55410|9.|other
2.|112|1753|236.|other
1.|101|4635|161.|other
3.|115|1088|147.|other
1.|101|4636|147.|other
1.|101|4637|161.|other
2.|107|3224|204.|infection
1.|101|4638|207.|other
2.|112|1754|39.|other
3.|117|4275|128.|other
2.|112|1755|87.|other
3.|117|4277|52.|other
128.|70|80|3.|other
1.|105|55414|9.|other
3.|115|1096|147.|other
3.|115|1099|82.|other
147.|206|443|3.|other
2.|112|1756|239.|other
2.|112|1758|87.|other
2.|112|1759|195.|other
82.|42|443|3.|other
164.|73|443|3.|other
1.|101|4645|161.|other
1.|101|4647|110.|other
1.|105|55427|61.|other
1.|101|4648|19.|other
1.|105|55429|83.|other
2.|112|1767|87.|other
2.|112|1768|87.|other
2.|112|1769|87.|other
2.|112|1771|195.|other
2.|112|1774|87.|other
2.|112|1775|87.|other
1.|105|55430|243.|other
83.|62|80|1.|other
2.|106|4239|2.|other
1.|101|4650|43.|other
1.|101|4656|132.|other
1.|101|4657|17.|other
3.|117|4308|19.|other
2.|106|4241|216.|other
1.|101|4659|245.|other
2.|107|3229|101.|infection
1.|101|4661|110.|other
2.|106|4246|11.|other
2.|106|4249|143.|other
1.|101|4663|160.|other
2.|107|3232|20.|infection
1.|101|4664|10.|other
3.|115|1124|183.|other
3.|117|4315|100.|other
10.|51|80|1.|other
2.|106|4254|116.|other
2.|107|3233|75.|infection
3.|117|4319|204.|other
2.|106|4255|11.|other
2.|112|1781|174.|other
75.|1|80|2.|other
2.|112|1784|87.|other
2.|112|1789|239.|other
2.|112|1790|195.|other
174.|45|443|2.|other
1.|101|4668|107.|other
1.|101|4669|36.|other
2.|106|4259|11.|other
3.|117|4325|3.|other
2.|107|3234|128.|other
36.|103|80|1.|other
2.|106|4260|33.|other
2.|112|1793|18.|other
1.|105|55436|9.|other
2.|106|4261|11.|other
2.|106|4262|87.|other
3.|117|4330|204.|other
2.|112|1796|170.|other
2.|112|1797|195.|other
2.|106|4266|144.|other
2.|112|1798|18.|other
2.|107|3235|128.|other
2.|106|4267|95.|other
2.|106|4268|3.|other
2.|106|4269|14.|other
128.|18|443|2.|other
2.|106|4277|95.|other
2.|106|4280|3.|other
1.|101|4676|27.|other
2.|106|4283|93.|other
2.|106|4284|95.|other
2.|106|4285|3.|other
2.|106|4287|14.|other
2.|106|4289|95.|other
2.|106|4291|8.|other
1.|101|4678|31.|other
2.|106|4294|95.|other
1.|101|4679|132.|other
2.|106|4296|95.|other
2.|106|4297|95.|other
2.|106|4298|11.|other
2.|106|4299|33.|other
2.|106|4302|11.|other
2.|106|4304|216.|other
2.|106|4305|130.|other
2.|112|1802|87.|other
2.|112|1803|87.|other
130.|97|80|2.|other
2.|106|4309|95.|other
2.|106|4310|95.|other
2.|106|4311|18.|other
4.|121|54283|73.|other
2.|106|4312|11.|other
2.|106|4313|216.|other
2.|106|4315|95.|other
2.|112|1804|87.|other
1.|101|4683|132.|other
2.|106|4317|128.|other
2.|106|4318|95.|other
2.|106|4319|95.|other
2.|106|4320|18.|other
2.|112|1805|170.|other
2.|106|4321|193.|other
2.|106|4322|95.|other
2.|106|4323|11.|other
4.|118|4647|56.|other
2.|106|4324|11.|other
2.|112|1807|87.|other
2.|106|4325|95.|other
2.|106|4327|95.|other
2.|106|4328|95.|other
1.|101|4684|191.|other
2.|106|4330|95.|other
1.|101|4685|107.|other
4.|118|4648|56.|other
2.|106|4331|60.|other
4.|121|54284|73.|other
2.|106|4332|216.|other
2.|106|4334|93.|other
2.|106|4335|95.|other
2.|107|3241|16.|other
2.|112|1812|87.|infection
1.|101|4687|17.|other
16.|191|443|2.|other
2.|106|4337|11.|other
3.|115|1156|200.|other
3.|115|1159|36.|other
2.|106|4338|19.|other
2.|106|4340|216.|other
2.|106|4341|95.|other
2.|106|4343|95.|other
2.|108|1411|147.|other
2.|106|4346|25.|other
4.|121|54285|127.|other
25.|99|80|2.|other
2.|106|4349|95.|other
1.|101|4690|33.|other
1.|101|4691|132.|other
2.|106|4351|11.|other
2.|112|1813|170.|other
2.|112|1816|87.|infection
3.|115|1162|200.|other
2.|106|4354|95.|other
3.|115|1163|176.|other
3.|115|1164|4.|other
2.|106|4360|24.|other
2.|106|4361|109.|other
2.|106|4363|11.|other
2.|112|1817|87.|infection
2.|106|4366|133.|other
2.|106|4368|175.|other
3.|115|1165|81.|other
2.|106|4373|11.|other
2.|106|4376|11.|other
3.|115|1172|170.|other
120.|101|80|3.|other
2.|107|3248|101.|infection
2.|112|1820|87.|other
2.|106|4382|11.|other
1.|101|4701|204.|other
2.|106|4384|11.|other
2.|106|4385|11.|other
2.|112|1821|170.|infection
1.|101|4704|204.|other
2.|106|4387|11.|other
3.|115|1177|176.|other
3.|115|1179|3.|other
2.|106|4392|11.|other
2.|106|4393|14.|other
3.|115|1180|81.|other
2.|106|4394|95.|other
2.|106|4395|80.|other
2.|106|4397|11.|other
2.|106|4399|75.|other
2.|106|4403|11.|other
2.|107|3253|219.|other
2.|107|3254|219.|other
2.|106|4406|31.|other
2.|106|4407|11.|other
3.|115|1181|34.|other
2.|106|4410|161.|other
2.|107|3257|219.|other
2.|107|3258|219.|infection
2.|106|4411|11.|other
2.|112|1822|87.|infection
2.|112|1823|170.|infection
1.|101|4713|204.|other
2.|106|4414|11.|other
2.|106|4416|11.|other
2.|106|4419|11.|other
1.|101|4721|204.|other
1.|101|4723|107.|other
2.|106|4421|11.|other
2.|106|4427|11.|other
2.|106|4428|11.|other
2.|106|4432|11.|other
2.|106|4434|11.|other
1.|101|4733|237.|other
2.|106|4435|11.|other
1.|101|4736|31.|other
1.|101|4739|204.|other
1.|101|4740|204.|other
2.|106|4437|11.|other
3.|115|1192|117.|other
3.|115|1197|81.|other
2.|106|4438|11.|other
1.|101|4743|204.|other
2.|106|4439|11.|other
2.|106|4442|11.|other
2.|106|4444|11.|other
3.|115|1199|117.|other
2.|106|4445|11.|other
2.|106|4446|31.|other
2.|106|4447|11.|other
2.|106|4448|11.|other
2.|106|4450|11.|other
1.|101|4756|204.|other
2.|106|4451|11.|other
2.|107|3273|219.|other
2.|106|4452|11.|other
1.|105|55479|145.|other
2.|106|4454|11.|other
2.|106|4455|11.|other
1.|105|55483|3.|other
2.|106|4456|11.|other
2.|106|4457|11.|other
2.|106|4458|11.|other
3.|115|1215|147.|other
2.|106|4459|11.|other
2.|106|4460|11.|other
1.|105|55486|129.|other
2.|106|4461|11.|other
2.|106|4462|11.|other
3.|117|4447|204.|other
2.|106|4464|11.|other
2.|106|4465|14.|other
2.|106|4466|11.|other
2.|106|4470|11.|other
2.|106|4471|11.|other
2.|106|4472|216.|other
3.|117|4451|204.|other
1.|101|4778|204.|other
2.|106|4473|11.|other
2.|106|4474|11.|other
1.|101|4779|204.|other
2.|106|4475|3.|other
2.|106|4476|11.|other
2.|106|4477|11.|other
2.|106|4478|14.|other
2.|106|4479|3.|other
2.|106|4480|11.|other
2.|106|4481|11.|other
2.|106|4482|11.|other
2.|106|4483|11.|other
3.|115|1228|183.|other
2.|106|4484|11.|other
2.|106|4485|11.|other
2.|106|4486|11.|other
2.|106|4487|11.|other
2.|106|4488|11.|other
2.|106|4489|11.|other
2.|106|4490|11.|other
2.|106|4491|11.|other
2.|106|4492|11.|other
2.|112|1827|87.|infection
3.|115|1237|183.|other
2.|112|1828|87.|infection
2.|112|1833|87.|infection
2.|112|1834|87.|infection
2.|110|3105|23.|other
2.|110|3107|73.|other
2.|110|3111|73.|other
1.|103|4345|152.|other
2.|110|3120|21.|other
3.|115|1256|183.|other
2.|110|3124|115.|other
2.|110|3125|115.|other
2.|110|3131|79.|other
2.|110|3132|115.|other
2.|110|3135|24.|other
2.|110|3141|181.|other
2.|110|3142|79.|other
2.|110|3145|45.|other
2.|110|3147|23.|other
2.|110|3148|23.|other
2.|110|3150|73.|other
2.|110|3158|21.|other
2.|110|3160|73.|other
3.|115|1264|183.|other
2.|110|3180|169.|other
2.|112|1837|87.|other
2.|112|1839|87.|infection
2.|110|3189|73.|other
3.|115|1283|183.|other
2.|109|4252|31.|other
2.|112|1847|170.|infection
2.|110|3201|109.|other
2.|110|3202|23.|other
1.|103|4346|183.|other
2.|112|1848|87.|infection
2.|112|1851|133.|infection
3.|115|1312|183.|other
1.|105|55616|169.|other
2.|110|3203|45.|other
2.|110|3205|23.|infection
1.|103|4350|99.|other
99.|22|80|1.|other
2.|112|1852|87.|infection
1.|103|4354|163.|other
2.|110|3207|121.|infection
3.|115|1342|183.|other
2.|110|3208|73.|infection
2.|112|1854|87.|infection
2.|112|1856|170.|infection
4.|119|4321|114.|other
4.|120|2904|1.|other
2.|110|3210|45.|infection
1.|104|58680|234.|other
1.|104|58681|234.|other
1.|104|58682|234.|other
4.|119|4322|114.|other
2.|112|1857|195.|infection
2.|112|1859|87.|infection
2.|110|3212|23.|infection
1.|101|4780|18.|other
3.|115|1380|176.|other
3.|115|1388|200.|other
3.|115|1394|220.|other
2.|112|1868|87.|infection
2.|110|3213|45.|infection
2.|110|3214|73.|infection
3.|115|1401|183.|other
3.|115|1405|183.|other
4.|119|4324|146.|other
2.|112|1871|87.|infection
2.|112|1872|87.|other
2.|110|3218|45.|infection
4.|120|2906|1.|other
4.|120|2907|1.|other
4.|120|2908|157.|other
4.|120|2909|158.|other
2.|110|3220|23.|infection
2.|112|1878|87.|infection
4.|120|2910|157.|other
3.|115|1425|204.|other
4.|120|2911|158.|other
1.|101|4781|43.|other
2.|110|3223|73.|infection
2.|110|3225|45.|infection
2.|112|1881|87.|infection
2.|110|3226|133.|infection
2.|112|1889|87.|infection
2.|112|1890|87.|infection
3.|115|1474|220.|other
2.|110|3227|45.|infection
3.|115|1476|183.|other
4.|121|54286|1.|other
4.|121|54287|1.|other
4.|121|54290|1.|other
4.|121|54291|1.|other
4.|121|54294|1.|other
2.|112|1891|87.|other
2.|112|1892|87.|infection
2.|113|3010|101.|other
4.|121|54295|187.|other
2.|113|3017|33.|other
2.|113|3019|144.|other
2.|110|3228|45.|infection
2.|108|1419|147.|other
2.|108|1420|163.|other
2.|112|1900|87.|infection
2.|112|1901|87.|other
2.|108|1426|163.|other
2.|108|1431|163.|other
1.|104|58683|34.|other
1.|104|58686|14.|other
2.|108|1434|163.|other
2.|112|1908|87.|infection
3.|116|4757|156.|other
3.|116|4758|188.|other
3.|116|4759|133.|other
2.|112|1911|87.|other
2.|112|1912|87.|infection
2.|110|3230|45.|infection
2.|107|3276|200.|other
200.|155|443|2.|other
2.|112|1914|93.|other
2.|112|1916|192.|infection
2.|112|1917|87.|infection
2.|112|1918|87.|other
1.|104|58691|80.|other
4.|119|4338|114.|other
4.|119|4339|114.|other
2.|112|1919|87.|other
2.|112|1920|192.|infection
4.|119|4340|114.|other
4.|119|4341|114.|other
3.|116|4763|3.|other
2.|110|3231|45.|infection
2.|112|1921|87.|infection
2.|112|1923|87.|other
2.|112|1924|87.|infection
2.|112|1926|87.|other
2.|112|1930|192.|other
2.|112|1932|87.|infection
2.|112|1935|87.|other
2.|112|1936|87.|infection
2.|112|1938|87.|infection
2.|112|1939|87.|other
2.|112|1940|192.|other
1.|101|4783|161.|other
2.|112|1942|87.|other
2.|112|1943|87.|infection
1.|101|4786|36.|other
1.|101|4787|36.|other
1.|104|58695|80.|other
3.|115|1539|183.|other
3.|115|1540|183.|other
3.|115|1541|147.|other
2.|106|4503|3.|other
3.|115|1556|147.|other
2.|112|1945|87.|other
2.|106|4505|14.|other
2.|112|1946|87.|infection
2.|112|1947|87.|other
2.|112|1949|87.|infection
2.|112|1950|87.|other
2.|112|1953|87.|other
2.|112|1954|87.|infection
2.|112|1955|192.|other
2.|112|1956|170.|other
2.|112|1957|87.|infection
2.|112|1958|239.|other
2.|112|1959|87.|infection
2.|112|1961|87.|other
4.|120|2914|4.|other
2.|112|1963|192.|other
1.|102|3638|126.|other
1.|102|3646|126.|other
2.|109|4265|19.|other
2.|109|4270|19.|other
2.|112|1965|87.|other
2.|112|1966|87.|infection
2.|112|1967|192.|other
2.|112|1968|87.|infection
2.|112|1971|87.|infection
2.|112|1972|87.|other
2.|112|1974|87.|other
2.|112|1975|87.|infection
1.|101|4799|204.|other
2.|112|1979|87.|infection
4.|121|54302|187.|other
187.|181|443|4.|other
2.|112|1982|192.|other
2.|112|1984|87.|infection
2.|110|3237|73.|other
2.|110|3238|45.|other
2.|107|3311|39.|other
2.|112|1986|87.|infection
4.|118|4649|4.|other
4.|120|2915|158.|other
4.|120|2916|157.|other
4.|120|2917|157.|other
4.|120|2918|157.|other
2.|112|1987|87.|other
2.|112|1989|87.|other
3.|116|4766|132.|other
2.|112|1992|87.|other
2.|112|1993|87.|infection
2.|112|1996|87.|other
2.|112|1998|87.|infection
3.|114|1161|121.|other
1.|101|4800|1.|other
1.|101|4801|1.|other
3.|114|1166|247.|other
2.|112|2001|87.|infection
3.|114|1171|138.|other
3.|114|1173|173.|other
4.|118|4650|53.|other
4.|118|4651|53.|other
2.|111|1229|34.|infection
2.|111|1230|203.|infection
4.|118|4653|61.|other
2.|111|1237|86.|infection
2.|111|1238|50.|infection
2.|112|2003|87.|other
4.|118|4655|53.|other
4.|120|2920|116.|other
4.|120|2921|116.|other
4.|120|2922|116.|other
4.|120|2923|158.|other
1.|104|58700|23.|other
1.|103|4373|202.|other
4.|119|4345|147.|other
4.|119|4346|52.|other
1.|104|58707|23.|other
2.|109|4271|1.|other
2.|109|4274|31.|other
2.|109|4276|1.|other
2.|106|4506|2.|other
4.|121|54303|19.|other
4.|121|54304|19.|other
4.|121|54305|19.|other
4.|120|2926|211.|other
1.|101|4802|1.|other
4.|121|54311|55.|other
55.|126|80|4.|other
4.|119|4354|119.|other
119.|138|80|4.|other
4.|119|4355|176.|other
2.|107|3312|2.|other
4.|119|4358|52.|other
4.|121|54313|210.|other
210.|221|443|4.|other
4.|121|54314|17.|other
4.|120|2928|158.|other
4.|120|2929|134.|other
2.|109|4278|58.|other
3.|116|4768|104.|other
3.|116|4770|104.|other
1.|102|3647|1.|other
4.|120|2930|157.|other
4.|120|2931|157.|other
4.|120|2932|157.|other
3.|116|4774|156.|other
3.|116|4775|133.|other
3.|116|4778|14.|other
2.|108|1443|161.|other
4.|121|54319|1.|other
4.|121|54321|1.|other
2.|112|2027|2.|infection
2.|109|4301|33.|other
2.|111|1241|2.|infection
4.|119|4361|125.|other
4.|119|4363|125.|other
2.|108|1446|161.|other
3.|114|1176|240.|other
3.|114|1178|33.|other
4.|118|4663|91.|other
2.|111|1242|191.|infection
2.|106|4509|2.|other
205.|137|80|4.|other
4.|119|4372|205.|other
2.|110|3247|2.|other
4.|118|4664|4.|other
4.|121|54332|220.|other
4.|120|2933|157.|other
4.|120|2934|1.|other
4.|120|2935|157.|other
156.|10|443|3.|other
3.|116|4789|132.|other
3.|116|4790|14.|other
14.|86|443|3.|other
1.|101|4804|1.|other
1.|101|4805|1.|other
4.|121|54333|34.|other
4.|121|54334|220.|other
2.|109|4308|245.|other
2.|112|2030|243.|infection
1.|103|4396|163.|other
2.|109|4316|89.|other
89.|134|80|2.|other
2.|109|4326|51.|other
4.|119|4379|125.|other
1.|103|4398|19.|other
1.|104|58732|80.|other
1.|104|58735|80.|other
1.|103|4402|36.|other
1.|103|4403|149.|other
1.|103|4404|149.|other
1.|103|4405|149.|other
1.|103|4406|81.|other
1.|103|4408|36.|other
2.|109|4329|19.|other
1.|103|4411|245.|other
1.|103|4412|33.|other
1.|103|4414|31.|other
4.|121|54336|167.|other
4.|121|54337|167.|other
4.|121|54338|167.|other
4.|121|54339|167.|other
2.|106|4510|193.|other
2.|106|4511|216.|other
2.|112|2032|195.|other
2.|112|2033|195.|infection
2.|106|4513|3.|other
2.|109|4333|58.|other
2.|112|2034|195.|other
2.|109|4336|211.|other
4.|120|2939|158.|other
4.|120|2940|133.|other
4.|120|2941|157.|other
1.|104|58738|23.|other
2.|106|4514|2.|other
4.|119|4380|114.|other
1.|103|4416|163.|other
4.|120|2945|206.|other
4.|120|2946|206.|other
4.|120|2949|206.|other
2.|109|4364|81.|other
4.|121|54340|167.|other
4.|121|54342|162.|other
4.|121|54343|169.|other
4.|121|54345|162.|other
4.|121|54346|33.|other
4.|121|54358|204.|other
3.|116|4795|86.|other
1.|104|58746|1.|other
3.|116|4797|132.|other
4.|120|2951|1.|other
1.|104|58747|34.|other
3.|116|4806|21.|other
3.|116|4808|31.|other
3.|116|4813|188.|other
4.|120|2952|157.|other
4.|120|2953|157.|other
1.|104|58749|204.|other
2.|109|4367|195.|other
1.|102|3657|126.|other
2.|108|1459|147.|other
1.|104|58751|106.|other
106.|71|80|1.|other
1.|105|55694|1.|other
4.|120|2955|157.|other
4.|120|2957|158.|other
4.|118|4665|245.|other
4.|118|4666|33.|other
4.|118|4668|33.|other
2.|111|1243|1.|other
2.|111|1245|19.|infection
2.|111|1246|254.|other
2.|111|1247|1.|infection
2.|111|1248|1.|infection
2.|111|1249|19.|infection
2.|111|1250|1.|infection
2.|106|4516|39.|other
4.|121|54370|1.|other
4.|121|54372|1.|other
4.|121|54374|1.|other
4.|120|2960|158.|other
2.|109|4374|19.|other
3.|117|4508|3.|other
3.|115|1562|3.|other
4.|118|4673|4.|other
1.|101|4807|1.|other
1.|101|4808|1.|other
1.|104|58761|187.|other
1.|104|58762|187.|other
1.|104|58763|187.|other
2.|109|4379|148.|other
2.|113|3022|148.|other
2.|113|3024|125.|other
2.|113|3029|188.|other
2.|113|3035|144.|other
2.|113|3042|148.|other
2.|113|3054|148.|other
2.|113|3059|148.|other
2.|113|3061|150.|other
2.|113|3062|27.|other
2.|113|3065|107.|other
4.|120|2963|157.|other
2.|108|1472|161.|other
2.|113|3066|110.|other
2.|113|3068|110.|other
2.|113|3071|110.|other
2.|113|3072|110.|other
2.|113|3073|110.|other
2.|113|3074|110.|other
2.|113|3075|110.|other
2.|113|3076|110.|other
2.|113|3078|110.|other
2.|113|3079|110.|other
2.|113|3082|110.|other
2.|113|3087|110.|other
2.|113|3088|110.|other
2.|113|3090|110.|other
2.|113|3091|110.|other
2.|113|3093|110.|other
2.|113|3095|110.|other
2.|113|3096|110.|other
2.|113|3097|110.|other
2.|113|3100|110.|other
2.|113|3103|110.|other
2.|113|3104|110.|other
2.|113|3106|110.|other
2.|113|3108|110.|other
2.|113|3109|110.|other
2.|113|3110|110.|other
2.|113|3112|110.|other
2.|113|3113|110.|other
2.|113|3114|110.|other
2.|113|3116|110.|other
2.|113|3117|110.|other
2.|113|3118|110.|other
2.|113|3119|110.|other
2.|113|3121|110.|other
2.|113|3122|110.|other
2.|113|3123|110.|other
2.|113|3126|110.|other
2.|113|3127|110.|other
2.|113|3128|110.|other
2.|113|3129|110.|other
2.|113|3130|110.|other
2.|113|3133|110.|other
2.|113|3134|110.|other
2.|113|3136|110.|other
2.|113|3137|110.|other
2.|113|3138|110.|other
2.|113|3139|110.|other
4.|121|54376|1.|other
2.|113|3140|110.|other
4.|121|54378|1.|other
2.|113|3144|110.|other
2.|113|3146|110.|other
2.|113|3149|110.|other
2.|113|3151|110.|other
2.|113|3152|110.|other
2.|113|3153|110.|other
2.|113|3154|110.|other
2.|113|3157|110.|other
2.|113|3161|110.|other
2.|113|3162|110.|other
2.|113|3163|110.|other
2.|113|3164|110.|other
2.|113|3166|110.|other
2.|113|3168|110.|other
2.|113|3169|110.|other
2.|113|3170|110.|other
2.|113|3174|110.|other
2.|113|3175|110.|other
2.|113|3176|110.|other
2.|113|3179|110.|other
2.|113|3181|110.|other
2.|113|3182|110.|other
2.|113|3183|110.|other
2.|113|3184|110.|other
2.|113|3185|110.|other
2.|113|3186|110.|other
2.|113|3187|110.|other
2.|113|3188|110.|other
2.|113|3190|110.|other
2.|113|3193|110.|other
2.|113|3194|110.|other
2.|113|3195|110.|other
2.|113|3196|110.|other
2.|113|3197|110.|other
2.|113|3199|110.|other
2.|113|3200|110.|other
2.|113|3204|110.|other
2.|113|3206|110.|infection
2.|106|4518|2.|other
2.|106|4519|2.|other
2.|113|3209|110.|infection
2.|113|3211|110.|infection
2.|113|3216|110.|infection
2.|113|3217|110.|infection
2.|113|3219|110.|infection
2.|113|3221|110.|infection
2.|113|3222|110.|infection
2.|113|3236|144.|other
2.|113|3240|180.|other
2.|113|3242|180.|other
2.|113|3245|166.|other
2.|113|3246|110.|infection
166.|144|443|2.|other
2.|113|3251|135.|other
2.|113|3252|110.|infection
2.|113|3255|199.|other
2.|113|3261|198.|other
2.|113|3262|110.|infection
198.|199|80|2.|other
2.|113|3266|107.|other
2.|113|3268|110.|other
2.|113|3269|144.|other
2.|113|3271|204.|other
2.|113|3272|33.|other
2.|113|3277|45.|other
2.|113|3281|199.|other
2.|113|3282|121.|other
2.|113|3314|144.|other
2.|113|3333|228.|other
2.|113|3335|228.|other
4.|121|54381|1.|other
4.|121|54382|1.|other
1.|105|55699|20.|other
1.|101|4822|204.|other
3.|115|1563|147.|other
3.|115|1564|81.|other
3.|115|1566|81.|other
2.|113|3337|107.|other
3.|115|1567|81.|other
2.|106|4523|3.|other
1.|101|4826|229.|other
229.|41|80|1.|other
1.|101|4829|132.|other
4.|121|54383|187.|other
4.|121|54385|33.|other
2.|112|2043|64.|other
1.|105|55718|241.|other
2.|112|2045|33.|infection
2.|112|2046|33.|other
1.|104|58775|23.|other
1.|102|3663|19.|other
3.|115|1580|24.|other
3.|117|4529|34.|other
2.|112|2049|100.|infection
2.|112|2050|177.|other
177.|10|80|2.|other
2.|112|2051|100.|other
2.|112|2054|100.|other
2.|112|2056|100.|other
2.|112|2057|100.|other
2.|112|2058|100.|infection
2.|112|2059|100.|other
2.|112|2061|100.|infection
1.|105|55723|196.|other
2.|112|2062|100.|other
2.|112|2063|87.|other
2.|112|2064|239.|infection
2.|112|2065|100.|other
1.|101|4843|173.|other
2.|112|2067|100.|infection
1.|101|4846|68.|other
1.|101|4848|204.|other
2.|112|2068|170.|other
68.|204|80|1.|other
1.|101|4851|183.|other
1.|101|4852|110.|other
1.|101|4854|110.|other
2.|112|2069|100.|other
3.|115|1609|147.|other
1.|101|4858|107.|other
1.|101|4859|144.|other
1.|101|4861|107.|other
3.|115|1617|56.|other
3.|115|1619|24.|other
3.|115|1620|56.|other
1.|101|4868|204.|other
3.|115|1625|56.|other
3.|117|4558|201.|other
3.|115|1628|52.|other
1.|101|4874|204.|other
1.|101|4875|144.|other
2.|112|2072|100.|infection
3.|115|1631|56.|other
2.|112|2073|64.|other
3.|115|1632|183.|other
1.|101|4877|204.|other
3.|115|1633|56.|other
3.|115|1635|56.|other
1.|101|4878|204.|other
3.|115|1637|56.|other
3.|115|1639|56.|other
3.|115|1640|169.|other
3.|115|1644|56.|other
3.|115|1646|57.|other
3.|115|1648|183.|other
57.|252|80|3.|other
4.|121|54388|168.|other
168.|25|80|4.|other
3.|115|1653|56.|other
2.|106|4525|95.|other
1.|101|4879|148.|other
2.|106|4528|11.|other
2.|106|4529|95.|other
2.|106|4532|11.|other
2.|106|4533|3.|other
2.|106|4534|95.|other
3.|115|1656|56.|other
2.|106|4535|11.|other
2.|106|4536|11.|other
2.|106|4537|14.|other
2.|106|4539|95.|other
2.|106|4540|3.|other
2.|106|4541|228.|other
2.|106|4542|11.|other
2.|106|4544|95.|other
3.|115|1660|56.|other
2.|106|4546|11.|other
2.|106|4548|95.|other
3.|115|1664|56.|other
2.|106|4550|11.|other
2.|106|4552|11.|other
2.|106|4551|11.|other
2.|106|4557|11.|other
1.|101|4880|18.|other
2.|106|4559|11.|other
2.|106|4561|11.|other
2.|106|4562|11.|other
2.|106|4564|11.|other
2.|106|4565|11.|other
2.|106|4566|11.|other
2.|106|4567|11.|other
3.|115|1668|56.|other
3.|115|1672|56.|other
2.|112|2082|87.|other
2.|112|2085|64.|other
2.|106|4568|11.|other
2.|106|4569|11.|other
2.|106|4570|11.|other
2.|106|4571|11.|other
2.|106|4572|11.|other
2.|106|4573|11.|other
2.|106|4574|11.|other
2.|106|4575|11.|other
2.|106|4576|11.|other
2.|106|4577|11.|other
2.|106|4578|11.|other
2.|106|4579|11.|other
2.|106|4580|11.|other
2.|106|4581|11.|other
2.|106|4582|11.|other
2.|106|4583|11.|other
2.|106|4584|11.|other
2.|106|4585|11.|other
2.|106|4586|11.|other
2.|106|4587|11.|other
2.|106|4588|11.|other
2.|106|4589|11.|other
2.|106|4590|11.|other
2.|106|4591|11.|other
2.|106|4592|11.|other
2.|106|4593|11.|other
2.|112|2087|87.|other
2.|106|4594|11.|other
2.|106|4595|11.|other
2.|106|4596|11.|other
2.|106|4597|11.|other
2.|106|4598|11.|other
2.|106|4599|11.|other
2.|107|3379|206.|other
2.|106|4600|11.|other
2.|106|4601|11.|other
2.|106|4602|11.|other
2.|106|4603|11.|other
2.|106|4604|11.|other
2.|106|4605|11.|other
2.|106|4606|11.|other
4.|120|2965|157.|other
2.|112|2093|64.|other
2.|109|4386|208.|other
153.|71|80|2.|other
2.|112|2098|64.|other
4.|119|4388|125.|other
4.|119|4390|125.|other
4.|119|4391|52.|other
2.|112|2102|195.|other
2.|112|2103|195.|other
2.|112|2109|64.|other
4.|120|2966|4.|other
2.|110|3256|21.|other
2.|112|2117|64.|other
4.|118|4674|53.|other
4.|118|4675|53.|other
4.|118|4676|92.|other
4.|118|4677|92.|other
2.|111|1252|34.|infection
2.|111|1254|34.|other
2.|110|3263|23.|other
2.|110|3264|248.|other
2.|110|3275|73.|other
2.|112|2146|64.|other
4.|119|4396|146.|other
225.|3|80|4.|other
4.|121|54400|250.|other
4.|121|54401|1.|other
4.|121|54403|1.|other
2.|109|4390|181.|other
2.|109|4391|181.|other
4.|120|2967|157.|other
4.|120|2968|158.|other
1.|103|4464|11.|other
1.|103|4465|36.|other
1.|103|4466|149.|other
1.|103|4467|149.|other
1.|103|4468|149.|other
1.|103|4470|81.|other
1.|103|4471|36.|other
212.|124|80|2.|other
3.|116|4838|132.|other
